id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;bulan;tahun 
293;15;JAMBI;1504;150407;1504071004;KOPERASI GOTONG ROYONG;667 TAHUN 2015;22/11/2015;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
294;15;JAMBI;1504;150407;1504071004;KOPERASI PERHIMPUNAN KARYAWAN PERTAMINA;518/01/BH/KPPK;30/01/2002;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
295;15;JAMBI;1504;150407;1504071004;Koperasi Pertamina Lapangan;549/BH/IV/94;09/04/1994;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
296;15;JAMBI;1504;150407;1504071004;Koperasi Andalas;26/BH/IX/99;20/09/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
297;15;JAMBI;1504;150407;1504071004;Koperasi Maju Bersama;33/BH/KDK.51/IX/99;25/09/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
298;15;JAMBI;1504;150407;1504071004;KOPERASI PRODUSEN BHAKTI SWARNA BHUMI;AHU-0015246.AH.01.26.TAHUN 2022;03/02/2022;-;-;TRUE;MOHD HUSNI ERWIN;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
299;15;JAMBI;1504;150407;1504071004;KOPERASI KARYAWAN KEBUN BATANG HARI;04/BH/KWK.5/IV/97;20/04/1997;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
300;15;JAMBI;1504;150407;1504072003;KOPERASI PERKEBUNAN SUMBER ABADI;32/BH/KWK.5/X/99;11/10/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
301;15;JAMBI;1504;150407;1504072001;KOPERASI TUAH BERSATU;06/BH/VI.5/2014;10/07/2014;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
302;15;JAMBI;1504;150407;1504071004;Koperasi Pekarya Mekanik;11/BH/PERINDAGKOP/VII/01;23/07/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
303;15;JAMBI;1504;150407;1504071004;KOPERASI UNIT DESA KARYA BUDAYA;834/BH/XV;06/07/1988;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;KUD;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
304;15;JAMBI;1504;150407;1504072001;Koperasi Serba Usaha Burung Gading;004785/BH/M.KUKM.2/VII/2017;21/07/2017;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
305;15;JAMBI;1504;150407;1504072001;Koperasi Kamp Gunung Berdikari;007383/BH/M.KUKM.2/II/2018;15/02/2018;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
306;15;JAMBI;1504;150407;1504072001;KOPERASI BERKAH BERSATU;05/BH/VI.5/2014;10/07/2014;-;-;TRUE;AFRIZAL;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
307;15;JAMBI;1504;150407;1504072001;KOPERASI KARYAWAN MAJU PERSADA;28 TAHUN 2015;20/03/2015;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
308;15;JAMBI;1504;150407;1504072001;KOPERASI KARYA TEMIDAI BERSAMA;07/BH/DISKOP/IX/02;27/09/2002;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
309;15;JAMBI;1504;150407;1504072001;Koperasi Bungku Indah;7/BH/VII/99;07/07/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
310;15;JAMBI;1504;150407;1504072001;Koperasi KUB Hutan Kem Lestari;37/BH/KDK.51/X/00;27/10/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
311;15;JAMBI;1504;150407;1504072001;KOPERASI PRODUSEN KUNANGAN USAHA MANDIRI;AHU-0016314.AH.01.26.TAHUN 2022;14/03/2022;-;-;TRUE;KIMAN;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
312;15;JAMBI;1504;150407;1504072001;KOPERASI PRODUSEN BATIN SEMBILAN MANDIRI;AHU-0016315.AH.01.26.TAHUN 2022;14/03/2022;-;-;TRUE;AINI;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
313;15;JAMBI;1504;150407;1504072001;KOPERASI PRODUSEN BERKAH KUNANGAN MANDIRI;AHU-0016317.AH.01.26.TAHUN 2022;14/03/2022;-;-;TRUE;NARWANTO;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
314;15;JAMBI;1504;150407;1504072003;Koperasi Bina Karya Mandiri Asl;008876/BH/M.KUKM.2/VII/2018;05/07/2018;-;-;FALSE;-;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
315;15;JAMBI;1504;150407;1504072003;KOPERASI JASA ENERGI BATANG HARI SEJAHTERA;AHU-0005884.AH.01.26.TAHUN 2020;15/10/2020;-;-;TRUE;MUHAMMAD ALI;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;AKTIVITAS PENYEWAAN DAN SEWA GUNA USAHA TANPA HAK OPSI MOBIL, BUS, TRUK DAN SEJENISNYA;-;-;0;0;-;JANUARI;2023
316;15;JAMBI;1504;150407;1504072003;Koperasi Peris Mandiri;45/BH/KDK.51/XII/99;13/12/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
317;15;JAMBI;1504;150407;1504072009;Koperasi Rukun Abadi;363/BH/VIII/96;27/08/1996;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
318;15;JAMBI;1504;150407;1504072005;KOPERASI UNIT DESA BERDIKARI;"393/BH/XV/1978						";13/03/1978;-;-;TRUE;"JON KENNEDY			";Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
319;15;JAMBI;1504;150407;1504071004;Koperasi Rapta;938/BH/XV;24/05/1991;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
320;15;JAMBI;1504;150407;1504072006;Koperasi Keluarga Sejati;272/BH/VI/96;10/06/1996;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
321;15;JAMBI;1504;150408;1504082004;KOPERASI JASA ARTA ZAYYAD WIYATA MANDIRI;AHU-0012260.AH.01.26.TAHUN 2021;17/09/2021;-;-;TRUE;ALIMUN;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
322;15;JAMBI;1504;150408;1504082004;KOPERASI UNIT DESA BUDI SARI;1062 / BH / XV;10/09/1993;bkoperasiunitdesa@gmail.com;-;TRUE;NOPRIWAN;Primer Kabupaten/Kota;Produsen;KUD;PERKEBUNAN BUAH KELAPA SAWIT;Cukup Berkualitas (CB);Cukup Sehat;408;0;2020;JANUARI;2023
323;15;JAMBI;1504;150408;1504082001;KOPERASI UNIT DESA MAKMUR REZEKI;1020/BH/1992;21/09/1992;apin_sutikno@gmail.com;-;TRUE;M WALUYO;Primer Kabupaten/Kota;Produsen;KUD;PERKEBUNAN BUAH KELAPA SAWIT;Cukup Berkualitas (CB);Cukup Sehat;305;53;2021;JANUARI;2023
324;15;JAMBI;1504;150408;1504082001;KOPERASI PRODUSEN PUYANG MATO MERAH;AHU-0014993.AH.01.26.TAHUN 2022;21/01/2022;-;-;TRUE;RADANI;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
325;15;JAMBI;1504;150408;1504082007;KOPERASI PADAT KARYA;04/BH/VI.5/2013;23/05/2013;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
326;15;JAMBI;1504;150408;1504082007;Koperasi Tuah Sakato;30/BH/KWK.5/VII/1998;14/07/1998;-;-;TRUE;SAAD;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;700;46;2021;JANUARI;2023
327;15;JAMBI;1504;150408;-;KOPERASI UNIT DESA KARYA LESTARI;37/BH/KWK/VIII/95;31/08/1995;-;-;TRUE;MARTUNUS;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
328;15;JAMBI;1504;150408;1504082005;KOPERASI UNIT DESA BAROKAH;28/BH/KWK.5/VI/1996;12/06/1996;-;-;TRUE;AYUN SULAIMAN;Primer Kabupaten/Kota;Produsen;KUD;PERKEBUNAN BUAH KELAPA SAWIT;Cukup Berkualitas (CB);Sehat;300;316;2020;JANUARI;2023
329;15;JAMBI;1504;150408;1504081008;KOPERASI TUNGGUL BUTO EMAS;584 TAHUN 2014;15/12/2014;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
330;15;JAMBI;1504;150408;1504081008;KOPERASI TUNAS KEBALEN;35/BH/KWK.5/V/99;12/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
331;15;JAMBI;1504;150408;1504081008;KOPERASI USAHA BHAKTI;45/BH/KWK.5/VI/99;02/06/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
332;15;JAMBI;1504;150408;1504081008;Koperasi Pertanian Agro Sangkilan Mandiri;"06/BH/VI.5/2012						";29/11/2012;munzir@yahoo.com;-;TRUE;SUBHAN;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;Cukup Berkualitas (CB);Sehat;239;8;2021;JANUARI;2023
333;15;JAMBI;1504;150408;1504081008;KOPERASI PRODUSEN KARYA CIPTA BERSAMA;518/03/BH/VIII/DPPK/02;08/02/2002;-;-;TRUE;RASMIATI;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Cukup Sehat;180;19;2021;JANUARI;2023
334;15;JAMBI;1504;150408;1504081008;KOPERASI PRODUSEN TANGGUH ABADI TERUSAN;AHU-0013491.AH.01.26.TAHUN 2021;18/11/2021;-;-;TRUE;SYAMSU RIZAL;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
335;15;JAMBI;1504;150408;1504082002;KOPERASI PALM MAJU MANDIRI;505 TAHUN 2015;23/09/2015;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
336;15;JAMBI;1504;150408;1504082002;KOPERASI USAHA BERSAMA;06/BH/KDK.51/IV/01;21/04/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
337;15;JAMBI;1504;150408;1504082002;Koperasi Unit Desa Subur Makmur;1060/BH/XV;28/08/1993;kud.smtk@gmail.com;-;TRUE;ROSUL;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Sehat;437;123;2021;JANUARI;2023
338;15;JAMBI;1504;150407;1504072002;Koperasi Mutiara Bumi;25/BH/KWK.5/VI/1999;16/06/1999;boydragondesxxx@gmail.com;-;TRUE;LASMIN;Sekunder Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
339;15;JAMBI;1504;150401;1504011001;Koperasi Kembang Paseban;500/BH/IX/96;23/09/1996;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
340;15;JAMBI;1504;150401;1504012004;Koperasi Perk Mulya Lestari;2/BH/X/00;31/10/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
341;15;JAMBI;1504;150401;1504012011;Koperasi Al-Himatul Ulya;34/BH/VII/00;30/07/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;FEBRUARI;2023
342;15;JAMBI;1504;150401;1504012012;Koperasi Darusalam;26/BH/VII/00;12/07/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Koppontren;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
343;15;JAMBI;1504;150401;1504012004;Koperasi Karya Sengkati;15/BH/XI/01;05/11/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;FEBRUARI;2023
344;15;JAMBI;1504;150401;1508052012;Koperasi Paseban Mandiri;10/BH/VI/01;05/06/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
345;15;JAMBI;1504;150401;1504012004;Koperasi Sari Makmur;16/BH/IV/99;22/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
346;15;JAMBI;1504;150401;1504012004;Koperasi Sengkati Mandiri;13/BH/IX/01;07/09/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
347;15;JAMBI;1504;150401;1504012007;Koperasi Setia Makmur;8/BH/VI01;30/05/2001;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
348;15;JAMBI;1504;150401;1504011001;Koperasi Pegawai Negeri Hakatra;665/BH/XV;03/09/1985;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;FEBRUARI;2023
349;15;JAMBI;1504;150401;1504012018;Koperasi Rizki Alam Bersamo;006444/BH/M.KUKM.2/XII/2017;06/12/2017;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
350;15;JAMBI;1504;150401;1504012007;KOPERASI PERKEBUNAN TUNAS HARAPAN JAYA;518/05/BH/DPPK/05;17/03/2005;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
351;15;JAMBI;1504;150401;1504012012;KOPERASI UNIT DESA SUMBER REZEKI;1047/BH/XV;01/07/1993;-;-;TRUE;MAHMUD;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
352;15;JAMBI;1504;150401;1504011001;Koperasi Berkah Sukses Ardhatun;005468/BH/M.KUKM.2/X/2017;02/10/2017;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
353;15;JAMBI;1504;150401;1504011001;KOPERASI JASA SINAR MERSAM ABADI;AHU-0004279.AH.01.26.TAHUN 2020;20/07/2020;-;-;TRUE;-;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;PERTANIAN BIJI-BIJIAN PENGHASIL MINYAK MAKAN;-;-;0;0;-;FEBRUARI;2023
354;15;JAMBI;1504;150401;1504011001;KOPERASI MEKAR SAKTI PASEBAN;518/02/BH/DPPK/2003;17/01/2003;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
355;15;JAMBI;1504;150401;1504011001;KOPERASI BERNAI ARO;02/BH/VI.5/2012;21/02/2012;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
356;15;JAMBI;1504;150401;1504011001;KOPERASI SUNGAI PELUMPUNG;19 TAHUN  2015;02/01/2015;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
357;15;JAMBI;1504;150401;1504011001;Koperasi Simpan Pinjam Mersam Mandiri;518/02/BH/DPPK;01/02/2005;-;-;TRUE;ILHAMUDIN.S.PDI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;FEBRUARI;2023
358;15;JAMBI;1504;150401;1504012006;Koperasi Mersam Kembang Tanjung;005306/BH/M.KUKM.2/IX/2017;18/09/2017;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
359;15;JAMBI;1504;150401;1504012006;KOPERASI KARYAWAN GATRA SEJAHTERA;31/BH/KWK.5/VII/95;14/08/1995;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
360;15;JAMBI;1504;150401;1504012006;KOPERASI JAYA BERSAMA;40/BH/KDK.51/XI/00;22/11/2000;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
361;15;JAMBI;1504;150401;1504012010;KOPERASI SIDO MAKMUR;01/BH/KDK.51/VII/99;24/06/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
362;15;JAMBI;1504;150401;1504012010;KOPERASI PEGAWAI NEGERI KARYA BERSAMA;518/08/BH/DPPK;14/10/2003;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
363;15;JAMBI;1504;150401;1504012010;KOPERASI SUKSES MANDIRI;24/BH/VI.5/2010;03/05/2010;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
364;15;JAMBI;1504;150401;1503082001;KOPERASI KONSUMEN BHAKTI BERSAMA TAPAH SARI;AHU-0007879.AH.01.26.TAHUN 2021;12/01/2021;-;-;TRUE;BUSTAMI M;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERDAGANGAN BESAR ATAS DASAR BALAS JASA (FEE) ATAU KONTRAK;-;-;0;0;-;FEBRUARI;2023
365;15;JAMBI;1504;150401;1503082001;KOPERASI PRODUSEN MITRA USAHA REZEKI;AHU-0006532.AH.01.29.TAHUN 2022;08/12/2022;-;-;TRUE;IRHAMUL MAHMUDI;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
366;15;JAMBI;1504;150401;1504012004;KOPERASI HIJAU TUMBUH LESTARI;001374/BH/M.KUKM.2/V/2016;27/05/2016;-;-;TRUE;TARMIZI;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
367;15;JAMBI;1504;150401;1504012004;KOPERASI ALAM TUMBUH HIJAU;001375/BH/M.KUKM.2/V/2016;27/05/2016;-;-;TRUE;NAZRI CHUSNI;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
368;15;JAMBI;1504;150401;1504012004;KOPERASI RIMBO KARIMAH PERMAI;001379/BH/M.KUKM.2/V/2016;30/05/2016;rimbokarimahpermai@gmail.com;-;TRUE;MUHAMMAD YUSUP;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
369;15;JAMBI;1504;150401;1504012004;KOPERASI PEKERJA HARIAN;518/04/BH/DPPK/2003;05/03/2003;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
370;15;JAMBI;1504;150401;1504012004;KOPERASI ALAM SUMBER SEJAHTERA;001368/BH/M.KUKM.2/V/2016;26/05/2016;alamsumbersejahtera@gmail.com;-;TRUE;PURNADI;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
371;15;JAMBI;1504;150401;1504012004;Koperasi Pajar Hutan Kehidupan;003870/BH/M.KUKM.2/IV/2017;09/04/2017;-;-;TRUE;HENDRIANTO;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
372;15;JAMBI;1504;150401;1504012002;KOPERASI BUNGA PAYUNG SENGKATI;01/BH/VI.5/07;07/05/2007;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
373;15;JAMBI;1504;150401;1504012002;Koperasi Sejahtera Mandiri;03/BH/KWK.5/I/99;01/09/1999;-;-;TRUE;ROMZI;Primer Kabupaten/Kota;Pemasaran;Kop. Serba Usaha;JASA LAINNYA;-;-;192;13;-;FEBRUARI;2023
374;15;JAMBI;1504;150401;1504012002;KOPERASI PEMASARAN SINAR MULYA TANI;AHU-0016856.AH.01.26.TAHUN 2022;28/03/2022;-;-;TRUE;SUDARSO;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;PERTANIAN PADI HIBRIDA;-;-;0;0;-;FEBRUARI;2023
375;15;JAMBI;1504;150401;1504012016;KOPERASI DUO SEPAKAT;545. TAHUN 2014;11/11/2014;bungo_ars@yahoo.go.id;-;TRUE;M. TARMIZI AB;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Sehat;61;0;2021;FEBRUARI;2023
376;15;JAMBI;1504;150401;1504012016;KOPERASI ADIDAYA SEJAHTERA;487 TAHUN 2015;07/09/2015;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
377;15;JAMBI;1504;150401;1504012008;Koperasi Puar Jaya;"518/06/BH/DPPK						";14/05/2014;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
378;15;JAMBI;1504;150401;1504012008;KOPERASI JASA SUNGAI PUAR MANDIRI;AHU-0001054.AH.01.26.TAHUN 2019;11/12/2019;-;-;TRUE;ANDRI FEBRIANDI.S.SOS;Primer Kabupaten/Kota;Jasa;Kop. Tenaga Kerja Bongkar Muat (TKBM);PERTANIAN BIJI-BIJIAN PENGHASIL MINYAK MAKAN;Cukup Berkualitas (CB);Cukup Sehat;43;23;2020;FEBRUARI;2023
379;15;JAMBI;1504;150401;1504012008;KOPERASI DANGLO MANDIRI;289 tahun 2015;24/04/2015;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
380;15;JAMBI;1504;150401;1504012013;KOPERASI PRODUSEN MAKMUR;02/BH/KWK.5/1/99;09/01/1999;-;-;TRUE;BUSTAMAM;Primer Kabupaten/Kota;Produsen;Kop. Simpan Pinjam dan Pembiayaan Syariah;PERDAGANGAN BESAR BUAH YANG MENGANDUNG MINYAK;-;-;70;10;2021;FEBRUARI;2023
381;15;JAMBI;1504;150401;1504012013;KOPERASI PRODUSEN BELIDO JAYA PERMAI;AHU-0000040.AH.01.29.TAHUN 2023;06/01/2023;-;-;TRUE;SYAMSUDIN;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;FEBRUARI;2023
382;15;JAMBI;1504;150401;1504012008;KOPERASI JASA HARAPAN TANJUNG PUTRA;AHU-0001844.AH.01.26.TAHUN 2020;23/01/2020;-;-;TRUE;JAINURI;Primer Kabupaten/Kota;Jasa;Kop. Tenaga Kerja Bongkar Muat (TKBM);PERTANIAN BIJI-BIJIAN PENGHASIL MINYAK MAKAN;Cukup Berkualitas (CB);Cukup Sehat;35;2;2020;FEBRUARI;2023
383;15;JAMBI;1504;150406;1501192014;Koperasi Aur Baru;530/BH/IX/96;28/09/1996;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;FEBRUARI;2023
384;15;JAMBI;1504;150406;1504062001;Koperasi Citra Batu Sawar Permai;12/BH/IV/00;05/04/2000;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;FEBRUARI;2023
385;15;JAMBI;1504;150406;1504062002;Koperasi Kita Jaya Bersama;15/BH/VII/99;30/07/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;FEBRUARI;2023
