id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;bulan;tahun
1336;15;JAMBI;1508;150805;1501022005;KOPERASI SERBA USAHA TUAH SEPAKAT;90/BH/KDK.53/VI;01/05/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1337;15;JAMBI;1508;150805;1508052003;KOPERASI UNIT DESA MEKAR JAYA;68/BH/KWK.5/XV;10/12/1994;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI;2023
1338;15;JAMBI;1508;150805;1508052012;KOPERASI PERTANIAN JELENTAN JAYA;12/BH/XV/1999;05/04/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1339;15;JAMBI;1508;150805;1502232006;KOPERASI PERKEBUNAN SAWIT MILIK BERSAMA;141/BH/KD.5.3/VIII/2000;01/08/2000;-;-;TRUE;BAHTIAR. AB;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Cukup Sehat;30;21;2020;JUNI;2023
1340;15;JAMBI;1508;150801;0;KOPERASI PEGAWAI NEGERI SMP N TANAH TUMBUH;519/BH/XV/82;01/11/1982;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI;2023
1341;15;JAMBI;1508;150801;0;KOPERASI PEMASARAN PERENTI LUWEH BUNGO;AHU-0001335.AH.01.26.TAHUN 2019;24/12/2019;-;-;TRUE;NS. INDRA SAPUTRA, S. KEP;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;JASA LAINNYA;-;-;29;1;2020;JUNI;2023
1342;15;JAMBI;1508;150801;1508012006;KOPERASI TUAH SEPAKAT BATANG ULEH;90/BH/KDK/V/1999;01/05/1999;tuahsepakatbatanguleh@gmail.com;-;TRUE;WAILIK;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;Cukup Berkualitas (CB);Tidak Sehat;1000;275;2022;JUNI;2023
1343;15;JAMBI;1508;150804;1508042001;KOPERASI SAWIT TUAH SEKATO;63/BH/IV/99;04/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI;2023
1344;15;JAMBI;1508;150804;1508042004;KOPERASI SERBA USAHA SIRIH SEKAPUR;99/BH/XV;07/07/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI;2023
1345;15;JAMBI;1508;150804;0;KOPERASI KARYAWAN JAMBI WARAS;25/BH/KDK.53/VIII;08/08/1997;-;-;TRUE;MAWARDI;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1346;15;JAMBI;1508;150804;1502032018;KOPERASI MEKAR JAYA JUJUHAN;007624/BH/M.KUKM.2/III/2018;08/03/2018;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI;2023
1347;15;JAMBI;1508;150804;1508042004;KSU SAILUN;03/BH/VI.7/KOP,UMKM,PERINDAG/III/2016, 03/30/2016;30/03/2016;ksusailun@gmail.com;-;TRUE;KHAIRI;Primer Kabupaten/Kota;Jasa;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;60;23;2022;JUNI;2023
1348;15;JAMBI;1508;150804;1508042004;KOPERASI PEMASARAN TUKUM JAYA MAJU BESAMO;AHU-0007960.AH.01.26.TAHUN 2021;15/01/2021;-;-;TRUE;DEPRITA. MS;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;Perdagangan Besar Buah Yang Mengandung Minyak;-;-;0;0;-;JUNI;2023
1349;15;JAMBI;1508;150804;1508042013;KOPERASI UNIT DESA BHAKTI PAMESUN;06/BH/KDK.53;04/02/1995;-;-;TRUE;M. AMIN ;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Cukup Sehat;652;35;2021;JUNI;2023
1350;15;JAMBI;1508;150807;1508072014;KOPERASI MAKMUR JAYA;124/BH/KDK.5.3/IV/2000;24/04/2000;makmurjaya@gmail.com;-;TRUE;ARSAD;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Belum Dinilai;354;58;2022;JUNI;2023
1351;15;JAMBI;1508;150807;1508072009;KOPERASI KONSUMEN LUBUK TANAH TERBAN JAYA;012590/BH/M.KUKM.2/III/2019;01/03/2019;-;-;FALSE;ISON SUSANTO, SH;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;166;46;2021;JUNI;2023
1352;15;JAMBI;1508;150807;1508072009;KOPERASI KONSUMEN LUBUK TANAH TERBAN JAYA;AHU-0004335.AH.01.29.TAHUN 2022;20/08/2022;-;-;TRUE;ISON SUSANTO, SH;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;Perdagangan Besar Buah Yang Mengandung Minyak;-;-;0;0;-;JUNI;2023
1353;15;JAMBI;1508;150807;1508072006;KOPERASI PEMASARAN MUARO TEBO PANDAK SEJAHTERA;AHU-0003403.AH.01.29.TAHUN 2022;29/06/2022;-;-;TRUE;SAI DUNA;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;Perdagangan Besar Buah Yang Mengandung Minyak;-;-;0;0;-;JUNI;2023
1354;15;JAMBI;1508;150807;1508072010;KOPERASI PERKEBUNAN SAWIT HARAPAN MAKMUR;62/BH/KDK.53/IV;23/03/1999;kopsaharapanmakmur@gmail.com;-;TRUE;MUHAMAD RAPILON;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Belum Dinilai;159;50;2022;JUNI;2023
1355;15;JAMBI;1508;150807;1508072007;KOPERASI RUKUN TANI SENTOSA;004109/BH/M.KUKM.2/V/2017;02/05/2017;-;-;TRUE;MUNIR.S;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;17;5;2021;JUNI;2023
1356;15;JAMBI;1508;150807;1508072011;KOPERASI JAYA INDAH BERSAMA;008722/BH/M.KUKM.2/VI/2018;06/06/2018;jayaindahbersama@gmail.com;-;TRUE;HUSAN, S.PDI;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Cukup Sehat;191;126;2022;JUNI;2023
1357;15;JAMBI;1508;150807;1508072013;KOPERASI UNIT DESA TUNAS BARU;1026/BH/XV/1992;05/10/1992;-;-;TRUE;H. SHARMADI;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1358;15;JAMBI;1508;150807;1508072013;KOPERASI KARYAWAN SEKAR JAYA;518/BH/XI/1995;03/05/1995;sekarjaya@gmail.com;-;TRUE;MUSNI, A;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Belum Dinilai;63;21;2022;JUNI;2023
1359;15;JAMBI;1508;150807;1508072001;KOPERASI SAWIT USAHA BERSAMA;135/KDK.5.3/V/2000;20/05/2000;-;-;TRUE;JAMALUDIN ;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1360;15;JAMBI;1508;150807;1508072012;KOPERASI UNIT DESA DHARMA BAKTI;976/BH/XV/1991;18/11/1991;kuddharmabaktisp3@gmail.com;-;TRUE;HERMAN;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Cukup Sehat;369;78;2021;JUNI;2023
1361;15;JAMBI;1508;150807;1508072004;KOPERASI UNIT DESA PERINTIS UTAMA;60/BH/XV/KWK.5/XI/1994;04/11/1994;-;-;TRUE;SUHERMAN;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Cukup Sehat;185;122;2021;JUNI;2023
1362;15;JAMBI;1508;150810;1508102004;KOPERASI PONDOK PESANTREN AL-KAUTSAR;02/BH/Disperindagkop/2004;28/02/2004;-;-;TRUE;SYARAFFUDIN;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1363;15;JAMBI;1508;150810;1508102003;KOPERASI UNIT DESA USAHA KARYA;933/BH/XV;02/04/1991;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI;2023
1364;15;JAMBI;1508;150810;1508102004;KOPERASI PERKEBUNAN BINA TERPADU;102/BH/KDK.53/XI/1999;13/09/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1365;15;JAMBI;1508;150810;1508102002;KOPERASI PERTANIAN SEMANGAT TANI;25/BH/KDK.53/1999;05/04/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1366;15;JAMBI;1508;150810;1502192001;KOPERASI PERTANIAN BUNGO TANJUNG;89/BH/KDK.53;01/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1367;15;JAMBI;1508;150810;1508102002;KOPERASI PEGAWAI NEGERI BATARA;848/BH/XII/88;14/12/1988;-;-;TRUE;IR ALMAIDA;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1368;15;JAMBI;1508;150810;1508102002;KOPERASI PEMASARAN JAYA BERSAMA KJB;AHU-0004641.AH.01.29.TAHUN 2022;05/09/2022;-;-;TRUE;-;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;Perdagangan Besar Pupuk Dan Produk Agrokimia;-;-;0;0;-;JUNI;2023
1369;15;JAMBI;1508;150810;1508102003;KOPERASI KONSUMEN SEPUNGGUR JAYA MAKMUR;AHU-0000295.AH.01.29.TAHUN 2023;20/01/2023;-;-;TRUE;KHOLIK;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;Perkebunan Buah Kelapa Sawit;-;-;0;0;-;JUNI;2023
1370;15;JAMBI;1508;150811;1508112006;KOPERASI PERTANIAN DWI KARYA BAKTI;24/BH/KDK.53/1990;05/04/1990;-;-;FALSE;PARNO;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1371;15;JAMBI;1508;150811;1508111003;KOPERASI SIMPAN PINJAM BONA MANDIRI JAYA BUNGO;AHU-0004209.AH.01.29.TAHUN 2022;12/08/2022;bona mandirijayabungo@gmail.com;-;TRUE;VIERENANDO S. PANE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;Koperasi Simpan Pinjam Primer (KSP Primer);-;-;10;6;2022;JUNI;2023
1372;15;JAMBI;1508;150811;1508111001;KOPERASI KARYA MAJU;108/BH/KDK.5.3/X/1999;09/10/1999;-;-;TRUE;NURLAILA, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1373;15;JAMBI;1508;150811;1508111001;KOPERASI PEGAWAI NEGERI SMK NEGERI 1;786/BH/X/87;21/10/1987;smkn1_mbgo@ymail.com;-;TRUE;MURMALAYANTI, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1374;15;JAMBI;1508;150811;1508112007;KOPERASI UNIT DESA SEJAHTERA;826/BH/XV/1988;26/04/1988;-;-;TRUE;M. SALEH;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
1375;15;JAMBI;1508;150811;1508111004;KOPERASI PEGAWAI NEGERI SMU NEGERI 3 MUARA BUNGO;177/BH/KWK.5/XII/1995;07/12/1995;kpnsmu3@gmail.com;-;TRUE;YUREM EDION, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Belum Dinilai;5;25;2022;JUNI;2023
1376;15;JAMBI;1508;150811;1508111004;KOPERASI BUNGO KARSA LESTARI;013715/BH/M.KUKM.2/VI/2019;17/06/2019;bungokarsalestari@gmail.com;-;TRUE;ANDRI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Belum Dinilai;18;15;2022;JUNI;2023
1377;15;JAMBI;1508;150812;1508121002;KOPERASI PENGAYOMAN LAPAS KELAS II B MUARA BUNGO;902/BH/KWK.5/VIII/1990;15/08/1990;-;-;TRUE;BUDIYANTO;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;53;36;2021;JUNI;2023
1378;15;JAMBI;1508;150812;1508121002;KOPERASI PEGAWAI NEGERI WIYATA MANDALA;337/BH/KWK.5/VII/86;19/07/1986;-;-;TRUE;MIMI MURTI, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1379;15;JAMBI;1508;150812;1508121002;KOPERASI MITRA PRIMA JAYA;009133/BH/M.KUKM.2/VII/2018;26/07/2018;-;-;TRUE;-;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI;2023
1380;15;JAMBI;1508;150812;1508121002;KOPERASI SIMPAN PINJAM MANDIRI BUNGO SEJAHTERA;AHU-0001331.AH.01.29.TAHUN 2022;27/04/2022;mandiribungosejahtera@gmail.com;-;TRUE;MARULAM SIMBOLON;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;Koperasi Simpan Pinjam Primer (KSP Primer);-;-;98;33;2022;JUNI;2023
1381;15;JAMBI;1508;150812;1502042007;KOPERASI SIMPAN PINJAM MAJU BERSAMA;07/BH/VI.7/KOP.UKM,PERINDAG/V/2011;30/06/2011;-;-;TRUE;82378919814;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;135;30;2021;JUNI;2023
1382;15;JAMBI;1508;150812;1502042007;KOPERASI SERBA USAHA SEJAHTERA MANDIRI;173/BH/DISPERINDAGKOP/VI/2002;01/07/2002;-;-;TRUE;JUNAIDI AMD;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Belum Dinilai;370;20;2021;JUNI;2023
1383;15;JAMBI;1508;150812;1502042007;KOPERASI SERBA USAHA ARLOTA JAYA;09/BH/VI.7/KOP.UKM.PERINDAG/VII/2010;30/07/2010;-;-;TRUE;JUNGKI SOPIAN;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;18;12;2021;JUNI;2023
1384;15;JAMBI;1508;150812;1502042007;KOPERASI ALUMNI SMK;04/BH/VI.7/KOP.UKM.PERINDAG/II/2011;10/02/2011;-;-;TRUE;YAHMANTO;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1385;15;JAMBI;1508;150812;1502042007;KOPERASI JASA KARTIKA YUDHA BHAKTI;336/BH/VII/1996;19/07/1996;-;-;TRUE;MAIRI HENDRA;Primer Kabupaten/Kota;Jasa;Kop. Angkatan Darat;Unit Simpan Pinjam Koperasi Primer (USP Koperasi Primer);Berkualitas (B);Sehat;354;5;2020;JUNI;2023
1386;15;JAMBI;1508;150812;1502042007;KOPERASI CASEAVERA;01/BH/VI.7/PERINDAGKOP/VII/2008;07/07/2008;-;-;TRUE;DRS.KAHARUDIN;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1387;15;JAMBI;1508;150812;1502042007;KOPERASI SIMPAN PINJAM TAPIAN NAULI;02//BH/VI.7/KOP.UMKM.PERINDAGKOP/XII/2014;18/12/2014;tapiannauli@gmail.com;-;TRUE;A. R. SIBUEA;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Cukup Sehat;63;29;2022;JUNI;2023
1388;15;JAMBI;1508;150812;1502042007;KOPERASI JASA KARTIKA YUDHA BHAKTI;203/BH/VI/72;06/06/1972;kartikayudhabhakti@gmail.com;-;TRUE;MAIRI HENDRA;Primer Kabupaten/Kota;Jasa;Kop. Angkatan Darat;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;367;3;2022;JUNI;2023
1389;15;JAMBI;1508;150812;1508122003;KOPERASI BINA USAHA BERSAMA;002262/BH/M.KUKM/X/2016;03/10/2016;-;-;TRUE;DWI SATRIYANI, SE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Kurang Sehat;3;17;2021;JUNI;2023
1390;15;JAMBI;1508;150813;1508131002;KOPERASI PEGAWAI NEGERI MELATI PUTIH;127/BH/V/00;08/05/2000;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI;2023
1391;15;JAMBI;1508;150813;0;KOPERASI PEGAWAI NEGERI RUMPUN TANI;496/BH/XV;06/04/1992;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI;2023
1392;15;JAMBI;1508;150813;1508131001;KOPERASI SERBA USAHA WANA LESTARI;200/BH/Disperindag/IX/2003;21/09/2003;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI;2023
1393;15;JAMBI;1508;150813;0;KOPERASI PEGAWAI NEGERI STASTISTIK;713/BH/XV;16/06/1986;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI;2023
1394;15;JAMBI;1508;150813;1508131001;KOPERASI BUNGO MANDIRI;01/BH/Disperindag;01/01/2000;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1395;15;JAMBI;1508;150813;1504032019;KOPERASI UNIT DESA MAKARTI MAKMUR;827/BH/XV;15/06/1988;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI;2023
1396;15;JAMBI;1508;150813;1508131001;KOPERASI WANITA ANGGREK;741/BH/XV;26/01/1987;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA LAINNYA;-;-;0;0;-;JUNI;2023
1397;15;JAMBI;1508;150813;1508131002;KOPERASI KONSUMEN HANDAYANI DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN BUNGO;414/BH/VII/79;21/08/1979;koperasihandayani385@gmail.com;-;TRUE;DRS. HARDIUS, MM;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Sangat Berkualitas (SB);Belum Dinilai;230;221;2022;JUNI;2023
1398;15;JAMBI;1508;150813;1508131002;KOPERASI PEGAWAI NEGERI WIYATA DHARMA;780/BH/XV/1987;26/09/1987;wiyatadharma@gmail.com;-;TRUE;M. SYAIFUDINN, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;45;63;2022;JUNI;2023
1399;15;JAMBI;1508;150813;1508131001;KOPERASI PONDOK PESANTREN DINIYAH PUTRI;713/BH/XV;06/10/1945;-;-;TRUE;IBROHIM ;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1400;15;JAMBI;1508;150813;1508131002;KOPERASI KARYA PADA;195/BH/DISPERINDAGKOP/VI/2003;30/06/2003;-;-;TRUE;H. BAMBANG RUDIANTO, SE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1401;15;JAMBI;1508;150813;1508131002;KOPERASI USAHA NIAGA;735/BH/XV/1987;13/03/1987;usahaniaga@gmail.com;-;TRUE;BUDI MARDIAN;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;31;31;2022;JUNI;2023
1402;15;JAMBI;1508;150813;1508131002;KOPERASI KEMENTERIAN AGAMA;11/BH/KWK.5/500;11/11/1995;-;-;TRUE;H. SAYONO, S.PDI;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Cukup Sehat;72;30;2021;JUNI;2023
1403;15;JAMBI;1508;150813;1508131002;KOPERASI IKLAS BERAMAL;817/BH/IV/88;04/04/1988;-;-;TRUE;HERUSMAN;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1404;15;JAMBI;1508;150813;1508131002;KOPERASI PANCURAN TELAGO;43/BH/KWK.5/VIII/1995;26/07/1995;-;-;TRUE;HUSNI S;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1405;15;JAMBI;1508;150813;1508131002;KOPERASI KONSUMEN SAGURISI KANTOR BUPATI BUNGO;239/BH/XV/1973;20/04/1973;kprisagurisi@gmail.com;-;TRUE;DRS. H. RIDWAN IS., MM;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Minimarket/Supermarket/Hypermarket;Sangat Berkualitas (SB);Sehat;529;210;2022;JUNI;2023
1406;15;JAMBI;1508;150813;1508131002;KOPERASI SMP NEG 3;756/BH/IV/87;18/04/1987;-;-;TRUE;SYAFRIL, S.PD;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;11;21;2021;JUNI;2023
1407;15;JAMBI;1508;150813;1508131002;KOPERASI SIMPAN PINJAM BINTANG SURYA BERKEMAJUAN;AHU-0010887.AH.01.26.TAHUN 2021;23/06/2021;-;-;TRUE;HARKAM TUJANTRI, M.KOM;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI;2023
1408;15;JAMBI;1508;150813;1508131002;KOPERASI SIMPAN PINJAM AL BAROKAH HIJRAH MANDIRI;AHU-0015137.AH.01.26.TAHUN 2022;27/01/2022;-;-;TRUE;MERDI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Lainnya;Koperasi Simpan Pinjam Primer (KSP Primer);-;-;0;0;-;JUNI;2023
1409;15;JAMBI;1508;150813;1508131002;KOPERASI KONSUMEN SEJAHTERA UNIVERSITAS MUARA BUNGO;AHU-0013055.AH.01.26.TAHUN 2021;29/10/2021;sejahteraumb@gmail.com;-;TRUE;VERA MAGRIA, S.HUM., M.HUM;Primer Kabupaten/Kota;Konsumen;Kopkar;Perdagangan Besar Berbagai Macam Barang;Cukup Berkualitas (CB);Cukup Sehat;72;55;2021;JUNI;2023
1410;15;JAMBI;1508;150813;1508131001;KOPERASI PEGAWAI NEGERI BAKTI HUSADA;777/BH/XV;28/08/1995;-;-;TRUE;HERMANTO,S.KM;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1411;15;JAMBI;1508;150813;1508131001;KOPERASI KONSUMEN POLDAM JAYA SAKTI;008395/BH/M.KUKM.2/V/2018;14/05/2018;kopsu.poljati@gmail.com;-;TRUE;ARIYANTO, S.SOS;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PENGADAAN LISTRIK DAN GAS;Berkualitas (B);Belum Dinilai;76;21;2022;JUNI;2023
1412;15;JAMBI;1508;150813;1508131001;KOPERASI CITRA CAHAYA BISNIS;011487/BH/M.KUKM.2/XII/2018;28/12/2018;-;-;TRUE;ABDUL MUTHALIB;Primer Kabupaten/Kota;Jasa;Kopkar;INFORMASI DAN KOMUNIKASI;-;-;0;0;-;JUNI;2023
1413;15;JAMBI;1508;150813;1508131001;KOPERASI BINA KARYA;787/BH/XI/87;12/11/1987;-;-;TRUE;HARNION;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1414;15;JAMBI;1508;150813;1508131001;KOPERASI SIMPAN PINJAM KARYA MULYA;110/BH/KDK.5.3/X/1999;12/10/1999;karyamulya@gmail.com;-;TRUE;KARYADI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;25;22;2022;JUNI;2023
1415;15;JAMBI;1508;150813;1508131001;KOPERASI PEGAWAI NEGERI RSUD KARYA HUSADA;160/BH/Disperindagkop/IV/2002;04/04/2002;-;-;TRUE;RINSAN MANIK;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI;2023
1416;15;JAMBI;1508;150814;1508082002;KOPERASI PERTANIAN GAMA;42/BH/IV/99;19/04/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI;2023
