id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;bulan;tahun
574;15;JAMBI;1571;157101;1571011001;KPN PERPUSDA Jambi;1071/BH/XV;19/01/2004;pengawas.koperasi.kota.jambi@gmail.com;-;TRUE;BADRUDIN SALAM, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;19;32;2021;JANUARI;2023
575;15;JAMBI;1571;157101;1571101005;Koperasi Wanita Sakinah Kota Jambi;4/BH/VI.10/diskop-UKM/VII/2010;23/06/2010;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
576;15;JAMBI;1571;157101;1571101001;Koperasi Wanita Putri Ayu;11/BH/VI-10/DiskopdanUMKM/XI/2010;10/11/2010;-;-;TRUE;NURMALA;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
577;15;JAMBI;1571;157101;1571101001;Koperasi Karyawan PT Telkom;091/BH/XV;25/05/1990;kokarteljbi1980@gmail.com;-;TRUE;A. SYUKRI YUSUF;Primer Kabupaten/Kota;Jasa;Kop. Telkom;JASA KEUANGAN DAN ASURANSI;-;-;88;22;2020;JANUARI;2023
578;15;JAMBI;1571;157101;1571101001;Koperasi Karyawan Energi Jambi;953/BH/XV/1991;29/07/1991;kopkar_energi@yahoo.co.id;-;TRUE;BAMBANG ZULKIFLI ;Primer Kabupaten/Kota;Jasa;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
579;15;JAMBI;1571;157101;1571011004;Koperasi Jasa Inkubator Mina Bisnis Mayang Mangurai;003543/BH/M.KUKM.2/III/2017;03/03/2017;-;-;TRUE;ICO ORDIANA ;Primer Kabupaten/Kota;Jasa;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
580;15;JAMBI;1571;157101;1571011004;Koperasi Pegawai Negeri Republik Indonesia Kanwil Depag Provinsi Jambi;306/BH/XV/74;03/06/1974;-;-;TRUE;ARPANI, S.KOM., MBA;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
581;15;JAMBI;1571;157101;1571011004;Koperasi Pegawai Negeri Sigma BPS Provinsi Jambi;248/BH/XV;26/09/1973;kpn.sigm@gmail.com;kpnsigma.net;TRUE;KUSWAN GUNATO;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
582;15;JAMBI;1571;157101;1571011004;Koperasi Pegawai Negeri Museum Siginjei;30/BH/DISPERINDAGKOP/X/2004;20/10/2004;-;-;TRUE;DRS. MHD ERMAN;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;23;29;2021;JANUARI;2023
583;15;JAMBI;1571;157101;1571011004;Koperasi Pegawai Negeri Swakerta;16/BH/KWK.5/IV/1995;19/04/1995;-;-;TRUE;IR. H. JANUARDANI, ME;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
584;15;JAMBI;1571;157101;1571011001;Koperasi Wanita Kenanga Indah;17/BH/VI.10/DISKOP&UKM/X/2011;23/09/2011;epamarini5@gmail.com;-;TRUE;DRA. ROSITA HAYATI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;1;42;2021;JANUARI;2023
585;15;JAMBI;1571;157101;1571011001;Koperasi Pegawai Republik Indonesia Aksara Jambi;05/BH/VI.10/DISKOPDANUMKM/III/2011;14/03/2011;-;-;TRUE;SARWONO, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;21;13;2020;JANUARI;2023
586;15;JAMBI;1571;157101;1571011001;KPN SMP Negeri 17 Kota Jambi;09/BH/KDK.56/II/2001;16/02/2001;kpnsmp17jambi@gmail.com;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
587;15;JAMBI;1571;157101;1571011001;Koperasi BMT Muslimah Masyithah;10/BH/DISPERINDAGKOP/IV/2002;11/04/2002;-;-;TRUE;YUSNITA, S.AG;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
588;15;JAMBI;1571;157101;1571101004;Koperasi Karya Mandiri Jambi;08/BH/KDK.56/III/2000;25/03/2000;-;-;TRUE;TIOPAN PURBA, BBA;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;96;77;2020;JANUARI;2023
589;15;JAMBI;1571;157101;1571011001;KPN KPPDK Pengadilan Tinggi Jambi;1008/BH/XV;29/07/1992;-;-;TRUE;AMIN S. SH ;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;64;32;2020;JANUARI;2023
590;15;JAMBI;1571;157101;1571011001;KOPERASI SIMPAN PINJAM DAN PEMBIAYAAN SYARIAH BAITUL MAAL WATTAMWIL AL ISHLAH;102/BH/KDK.56/X/1999;10/05/1999;bmtalislah.kotajambi@gmail.com;-;TRUE;SRI RAHAYU;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;520;353;2020;JANUARI;2023
591;15;JAMBI;1571;157101;1571011011;Koperasi Karyawan SLB Prof Dr Sri Soedewi Masjchun Sofwan SH;07/BH/KWK.5/IV/1997;03/04/1997;kopkarslbjambi@gmail.com;-;TRUE;BUDY PRASETYO, S.PD;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
592;15;JAMBI;1571;157101;1571011011;Koperasi Pegawai Negeri Kosup Tingkat I;299/BH/XV/1974;10/02/1974;-;-;TRUE;IR. ZAENAL ARIFIN, M.SC;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;156;109;2020;JANUARI;2023
593;15;JAMBI;1571;157101;1571011011;Koperasi Pengusaha Pengrajin Jambi;05/BH/VI.10/DISKOPDANUMKM/II/2010;24/02/2010;-;-;TRUE;SRI MASITA;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;2;57;2020;JANUARI;2023
594;15;JAMBI;1571;157101;1571011002;KPN SMPN 19 Kota Jambi;09/BH/DISPERINDAGKOP/X/2007;13/09/2007;badaruddinspd19@gmail.com;-;TRUE;BADARUDDING;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;43;49;2021;JANUARI;2023
595;15;JAMBI;1571;157101;1571011010;Koperasi Simpan Pinjam Azzahra;06/BH/VI.10/DiskopUMKM;26/12/2013;pengawas.koperasi.kota.jambi@gmail.com;-;TRUE;PUJI ASTUTI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;20;198;2021;JANUARI;2023
596;15;JAMBI;1571;157101;1571011010;KOPERASI PEMASARAN AKU BISA MAJU BERSERI;AHU-0010738.AH.01.26.TAHUN 2021;15/06/2021;-;-;TRUE;RTS. JUMIATI AYUDIAH;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;DEKORASI INTERIOR;-;-;0;0;-;JANUARI;2023
597;15;JAMBI;1571;157101;1571011010;Koperasi Al Amin Sejahtera;10/BHVI.10/DISKOPDANUMKM/IV/2016;08/04/2016;-;-;TRUE;ZARNIATI, S.PD;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;12;84;2020;JANUARI;2023
598;15;JAMBI;1571;157101;1571011002;Koperasi Bersama-sama Senang;07/BH/VI.10/DISKOPDANUMKM/XII/2013;26/12/2013;ernijambi8@gmail.com;-;TRUE;DRA. SONDANG PARDEDE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;23;67;2021;JANUARI;2023
599;15;JAMBI;1571;157106;1504062009;Koperasi Asad;836/BH/III/88;03/03/1988;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
600;15;JAMBI;1571;157106;1571061001;Koperasi Unit Desa Danau Teluk;"267.AB/BH/XV/1992						";06/06/1992;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;KUD;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
601;15;JAMBI;1571;157106;1504062009;Koperasi Pasar Inpres Olak Kemang;"58/BH/KDK.56/V/1999						";04/05/1999;-;-;FALSE;ZULKIFLI;Primer Kabupaten/Kota;Konsumen;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
602;15;JAMBI;1571;157106;1503022014;Koperasi Himpunan Petani Peternak;56/BH/KDK.56/V/99;03/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
603;15;JAMBI;1571;157106;1504062009;Koperasi Keluarga Mandiri;23/BH/VI/00;18/06/2000;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
604;15;JAMBI;1571;157106;1504062009;Koperasi Marga Dadi Tiga;49/BH/KDK.56/IV/99;22/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
605;15;JAMBI;1571;157106;1504062009;Koperasi Perikanan Mekar Lestari;77/BH/KDK.56/VI/99;24/06/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
606;15;JAMBI;1571;157106;-;Koperasi Perikanan Usaha Mandiri;79/BH/KDK.5/6VI/99;24/06/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
607;15;JAMBI;1571;157106;1571061004;Koperasi Prakarsa Utama;27/BH/KDK.56/III/99;09/03/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
608;15;JAMBI;1571;157106;1571061001;Koperasi Usaha Tani;90/BH/KDK.56/VIII/99;04/08/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
609;15;JAMBI;1571;157106;1504062009;Koperasi SLTPN 3;499/BH/IV/82;04/04/1982;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
610;15;JAMBI;1571;157106;1504062009;Koperasi Pondok Pesantren Asad;137/BH/PAD/KWK.5/XI/1995;09/11/1995;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
611;15;JAMBI;1571;157106;1504062009;Koperasi Pegawai Negeri Republik Indonesia MTsN Olak Kemang;439/BH/XV;06/04/1980;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
612;15;JAMBI;1571;157106;1571061005;Koperasi Kreatif Bersama;22/BH/VI.10/DISKOPDANUMKM/X/2009;05/10/2009;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
613;15;JAMBI;1571;157106;1504062009;Koperasi Lintas Gambut;09/BH/VI.10/DISKOPDANUMKM/IV/2016;08/04/2016;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
614;15;JAMBI;1571;157106;1504062009;Koperasi Pegawai Negeri Man Olak Kemang;09/BH/KDK.56/VIII/98;24/08/1998;-;-;TRUE;DRS. SUJARWO;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
615;15;JAMBI;1571;157106;-;KOPERASI JASA LEMBAGA KEUANGAN MIKRO SYARIAH PONDOK PESANTREN ASAD;010389/BH/M.KUKM.2/XI/2018;04/11/2018;asadbwm@gmail.com;-;TRUE;FAJRI AL MUGHNI;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
616;15;JAMBI;1571;157106;1571061005;Koperasi Usaha Terpadu;09/BH/VI.10/DISKOPDANUMKM/IX/2014;08/09/2014;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
617;15;JAMBI;1571;157106;1571061005;KPN SMA Negeri 7 Kota Jambi;867/BH/XV-1989;16/09/1989;kpnsman7kotajambi@gmail.com;-;TRUE;EMMIYATI, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
618;15;JAMBI;1571;157105;1571051001;Koperasi Angkasa Raya;47/BH/X/94;10/10/1994;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
619;15;JAMBI;1571;157105;1504022013;Koperasi Pondok Pesantren Hifzi Alquran;"30/BH/KWK.5/IX/1997						";29/09/1997;-;-;FALSE;M. MUSTARI;Primer Kabupaten/Kota;Produsen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
620;15;JAMBI;1571;157105;1571051006;Koperasi Karyawan PT. Jambi Waras;454/BH/XII/87;13/07/1987;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
621;15;JAMBI;1571;157105;1571051006;Koperasi Kito;14/BH/IX/98;09/09/1998;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
622;15;JAMBI;1571;157105;1571051004;Koperasi Mutiara Citra;43/BH/KDK.56/IV/99;08/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JANUARI;2023
