no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;nama_perusahaan;nib;tanggal_terbit_oss;status_penanaman_modal;flag_umk;uraian_jenis_perusahaan;alamat_perusahaan
133;15;JAMBI;1505;MUARO JAMBI;SMART MITRA SOLUSI;0105230008657;05/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jambi-Palembang Km 29 
134;15;JAMBI;1571;KOTA JAMBI;ARUMI RAZETHA PRATAMA;0105230010376;05/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Kota Jambi
135;15;JAMBI;1571;KOTA JAMBI;FORZA INDO FORTUNA;0205230035419;05/02/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Punai 1 No 15
136;15;JAMBI;1571;KOTA JAMBI;XANEVA SEJAHTERA ABADI;0405230008561;05/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perum. Villa Kenali Permai Blok M 5 Nomor 11
137;15;JAMBI;1503;SAROLANGUN;MUMTAZ HAIYYAN TRANSPORT;0405230014657;05/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Sungai Batu
138;15;JAMBI;1506;TANJUNG JABUNG BARAT;MARINA JAYA BAROKAH;0405230061683;05/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Lintas Kuala Tungkal Jambi Rt 002/-
139;15;JAMBI;1509;TEBO;NUANSA ABADI WISATA INDONESIA;0405230077534;05/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Sutan Syahrir No C13.
140;15;JAMBI;1504;BATANGHARI;SUKSES BERSAUDARA GROUP;0505230015106;05/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Kembang Paseban
141;15;JAMBI;1571;KOTA JAMBI;CHLOELYNN ANUGRAH MANDIRI;0605230025088;05/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Adam Malik No.63 
142;15;JAMBI;1571;KOTA JAMBI;BERSAMA SAYA TERAPI;0705230000045;05/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Sersan Darpin
143;15;JAMBI;1504;BATANGHARI;MEDIA BOEDAK MERSAM;0805230061035;05/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Komplek Ruko Bbc, Blok A, Nomor 1
144;15;JAMBI;1506;TANJUNG JABUNG BARAT;KHARISMA NAJMI PERKASA;0805230091253;05/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl . Lintas Tungkal - Jambi
145;15;JAMBI;1502;MERANGIN;MODAL KREATIF MEDIA ;0905230090975;05/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. H. Imam Bonjol No 210
146;15;JAMBI;1571;KOTA JAMBI;SOMEX GLOBAL INDONESIA;0905230091276;05/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Kol Abunjani No 82
147;15;JAMBI;1571;KOTA JAMBI;SERAHAN MANTEN JAMBI;1305230019179;05/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Sultan Hasanuddin No.69
148;15;JAMBI;1507;TANJUNG JABUNG TIMUR;ZAIN MITRA SEKAWAN;1305230033873;05/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Dusun Ii
149;15;JAMBI;1571;KOTA JAMBI;CAHAYA JAMBI MANTAP;1505230000373;05/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Masjid Nurul Ihsan No.20, Pematang Sulur, Kec. Telanaipura, Kota Jambi, Jambi 36361, Indonesia
150;15;JAMBI;1505;MUARO JAMBI;KUMPEH SKIN INDONESIA;1505230085572;05/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jambi Suak Kandis Km. 45 Desa Mekar Sari
151;15;JAMBI;1509;TEBO;ORI FIRE EXTINGUISHERS;1605230103128;05/16/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Sungai Alai, Depan Komplek Perkantoran Bupati Tebo, Km.12, Jl. Lintas Tebo Bungo
152;15;JAMBI;1571;KOTA JAMBI;MAHADATA BINARINDO PASIFIK;1705230005527;05/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Kapt Pattimura
153;15;JAMBI;1502;MERANGIN;AKTUAL JAMBI UTAMA;1705230092291;05/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Kelurahan Pematang Kandis, Kecamatan Bangko, Kabupaten Merangin Kode Pos 37314
154;15;JAMBI;1502;MERANGIN;SINAR MERANGIN JAYA;1905230092675;05/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Gading Jaya, Poros
155;15;JAMBI;1503;SAROLANGUN;TIGA SAUDARA IRAWAN;2005230014497;05/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Dusun Jambu Keling
156;15;JAMBI;1509;TEBO;RIZKY RABBANI STORE;2005230024735;05/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Lintas Tebo-Bungo Km. 14 
157;15;JAMBI;1571;KOTA JAMBI;JOERAGAN ADVERTISING SOLUTIONS;2405230006017;05/24/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Slamet Riyadi No:99
158;15;JAMBI;1571;KOTA JAMBI;ANUGRAH RAFASYA HIDAYAH;2405230073679;05/24/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Sumbawa No. 30
159;15;JAMBI;1571;KOTA JAMBI;RAMA WATI BAHAGIA;2405230118554;05/24/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Rd Abdurahman No 26 
160;15;JAMBI;1503;SAROLANGUN;MANDIANGIN PUTRA MANDIRI;2505230002343;05/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Mandiangin
161;15;JAMBI;1501;KERINCI;KERINCI SMART TOURISM;2605230025711;05/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Lindung Jaya
162;15;JAMBI;1571;KOTA JAMBI;SWARNA MART INDONESIA;2705230008724;05/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Aur Duri 1
163;15;JAMBI;1571;KOTA JAMBI;PRESISI ANDAL SEJAHTERA;2805230021617;05/28/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perum Jambi Garden No A10. Kel Kenali Asam Atas Kec Kota Baru Kota Jambi
164;15;JAMBI;1571;KOTA JAMBI;ZAID ZAFRAN TOUR;2905230091192;05/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. H.Adam Malik 
165;15;JAMBI;1505;MUARO JAMBI;GAMBUT MUTIARA HIJAU;2905230095556;05/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jambi - Nipah Panjang 
166;15;JAMBI;1571;KOTA JAMBI;DUNIA BAHARI NUSANTARA;3005230114995;05/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Raden Pamuk No.99
167;15;JAMBI;1505;MUARO JAMBI;BAROKAH MAPPEDECENG NUSANTARA;0106230004856;06/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Puri Arza 1 Blok J No 11
168;15;JAMBI;1502;MERANGIN;ZAITUN BERKAH SELALU;0106230030706;06/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Lintas Sumatera Km 2 
169;15;JAMBI;1571;KOTA JAMBI;MAHAR MANTEN ART;0306230025874;06/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Sultan Hasanuddin No. 69
170;15;JAMBI;1571;KOTA JAMBI;PRIMA TRI HAZA;0406230021678;06/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.H.Ibrahim No.49
171;15;JAMBI;1571;KOTA JAMBI;MEDIA SIGINJAI SAKTI;0506230116179;06/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Taruma Negara Lrg Mangga No. 45
172;15;JAMBI;1571;KOTA JAMBI;KABAR GENTALA GRUP;0506230119814;06/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Masjid Nurul Ihsan No.20, Pematang Sulur, Kec. Telanaipura, Kota Jambi, Jambi 36361, Indonesia
173;15;JAMBI;1571;KOTA JAMBI;NUSANTARA PROJECT RIDELIMA;0606230021085;06/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Tempoa 2 No.21
174;15;JAMBI;1508;BUNGO;AQRA GEMILANG PERSADA;0606230069665;06/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Sungai Pinang
175;15;JAMBI;1571;KOTA JAMBI;GOLD ROYAL PARFUME;0606230098691;06/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Murni I No. 29
176;15;JAMBI;1571;KOTA JAMBI;AMANAH SUBUR ABADI;0606230120862;06/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. P. Hidayat Perum Tamarona Blok C No.2 
177;15;JAMBI;1571;KOTA JAMBI;SUMBER BERKAT MESINDO;0706230038434;06/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Pangeran Hidayat
178;15;JAMBI;1571;KOTA JAMBI;ALL PRODUCTION INDONESIA;0706230098185;06/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Ar Saleh No 095
179;15;JAMBI;1507;TANJUNG JABUNG TIMUR;JAMBI JAYA GEMILANG;0706230136571;06/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln Pematang Pasir
180;15;JAMBI;1571;KOTA JAMBI;PRODUK ANAK BANGSA MAJU;0806230033057;06/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perum Griya Raya Blok G No. 1 
181;15;JAMBI;1571;KOTA JAMBI;KAYA KREASI KOLABORASI;0806230079769;06/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Bandarejo, Gang Dut, No. 58 Sukarejo
182;15;JAMBI;1509;TEBO;HANZO FUTURE GROUP;1006230057135;06/10/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Muara Tebo
183;15;JAMBI;1508;BUNGO;SULTAN SYAHID PROPERTY;1006230062513;06/10/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumnas Blok. C No. 583
184;15;JAMBI;1571;KOTA JAMBI;HAZIMA JAYA ABADI;1306230124649;06/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Batam No.57, Rt020 Rw002 Kel. Lebak Bandung, Kec. Jelutung, Kota Jambi
185;15;JAMBI;1571;KOTA JAMBI;DUNIA ELEKTRIK SEGITIGAMAS;1406230067695;06/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Prof Hamka No 4. Keluarahan Beringin Kecamatan Pasar Kota Jambi
186;15;JAMBI;1503;SAROLANGUN;FIKA FAMILY SEJAHTERA;1506230039445;06/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Kampung Jernih
187;15;JAMBI;1505;MUARO JAMBI;INTAN CAHAYA RIDWAN;1506230148514;06/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Bukit Baling 
188;15;JAMBI;1505;MUARO JAMBI;WAFY TUNAS AGRO;1806230003055;06/18/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Ladang Panjang 
189;15;JAMBI;1501;KERINCI;ARLA TECH INDONESIA;1806230030729;06/18/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Raya Kerinci - Sumbar
190;15;JAMBI;1501;KERINCI;APTECH SOLIDARITY INDONESIA;1806230048463;06/18/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Raya Tanjung Bungo
191;15;JAMBI;1503;SAROLANGUN;CAHAYA PUTRA PRADANA;2006230031183;06/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Sumatera, Sri Pelayang
192;15;JAMBI;1506;TANJUNG JABUNG BARAT;TUNAS JAYE BETARA;2006230056124;06/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Parit Tomo Kelurahan Mekar Jaya Kecamatan Betara
193;15;JAMBI;1509;TEBO;BOGA TEBO SEJAHTERA;2006230134593;06/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Tugu Rejo
194;15;JAMBI;1504;BATANGHARI;ISTANA KABIR NUSANTARA;2006230155912;06/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Lintas Utama
195;15;JAMBI;1503;SAROLANGUN;BINTANG SEMBILAN NURSERY;2306230033616;06/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Tanjung
196;15;JAMBI;1501;KERINCI;HIJAU TUMBUH ALAMI;2506230034871;06/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Raya
197;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SABAK SINAR NUSANTARA;2506230036228;06/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Parit Culum I
198;15;JAMBI;1506;TANJUNG JABUNG BARAT;SIDO INTI JAYA;2606230171784;06/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jeruk
199;15;JAMBI;1571;KOTA JAMBI;MYSTIC PAGE TEAM;2606230195588;06/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln St Maulana Malik Ibrahim 
200;15;JAMBI;1508;BUNGO;NAKANO GALO TEKNIK;2706230071141;06/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl  Diponogoro
201;15;JAMBI;1571;KOTA JAMBI;PUTERA ANUGRAH BAHARI;2706230123622;06/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Liposos 2 Perumahan Jaya Abadi 2
202;15;JAMBI;1508;BUNGO;NASHA PERSADA UTAMA;3006230013709;06/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Lintas Sumatera
203;15;JAMBI;1571;KOTA JAMBI;SAGARA LAUNDRY BERSAMA;0107230063177;07/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Lorong Pattimura
204;15;JAMBI;1571;KOTA JAMBI;CAHAYA PIJAR REZEKI;0107230066147;07/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Adityawarman
205;15;JAMBI;1571;KOTA JAMBI;BERKAH USAHA MDFAMILY;0207230013327;07/02/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Blekok Iii No 101
206;15;JAMBI;1509;TEBO;SHAKI BEAUTY SOLUTION;0307230120338;07/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Pahlawan
207;15;JAMBI;1507;TANJUNG JABUNG TIMUR;TIGA INOVASI GROUP ABADI;0307230129491;07/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Bhayangkara
208;15;JAMBI;1571;KOTA JAMBI;LAWANG TEPAS MADANI;0307230129555;07/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.Pahlawan 2 No.49B
209;15;JAMBI;1502;MERANGIN;ANAK BUNGSU JAYA;0707230029279;07/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Pulau 
210;15;JAMBI;1571;KOTA JAMBI;RABUAN ARDI JAYA;0707230233926;07/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Sari Bhakti Perum. Sunderland Blok R.43
211;15;JAMBI;1572;Kota Sungai Penuh;DAVID SALON KECANTIKAN;0707230273934;07/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Sumur Anyir
212;15;JAMBI;1571;KOTA JAMBI;REKAM WAKTU TRIPINDO;0807230126741;07/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Sultan Syahrir No. 107
213;15;JAMBI;1571;KOTA JAMBI;KENALI BAGUS TEKNOLOGI;1007230188255;07/10/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Newcastle Blok. Q06
214;15;JAMBI;1501;KERINCI;KERINCI PARADISE ADVENTURE;1107230193873;07/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Siulak Deras
215;15;JAMBI;1571;KOTA JAMBI;PELUK HATI INSANI;1207230076073;07/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Eka Jaya, Jalan Tri Jaya
216;15;JAMBI;1508;BUNGO;TRIZT GRUP INDONESIA;1207230094975;07/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Tanah Tumbuh 
217;15;JAMBI;1506;TANJUNG JABUNG BARAT;SOVWAH JASA UTAMA;1207230104164;07/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Nusa Indah
218;15;JAMBI;1505;MUARO JAMBI;NAGAN TRAINING INDONESIA;1307230130614;07/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Ruko Boulevard, Citra Raya City, Jl. Raya Boulevard No.26, Mendalo Darat, Kec. Jambi Luar Kota, Kabupaten Muaro Jambi, Jambi 36361
219;15;JAMBI;1501;KERINCI;CINNAMON BURMANI KERINCI;1707230015644;07/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Lubuk Nagodang
220;15;JAMBI;1505;MUARO JAMBI;FIRST MEO INDONESIA;1707230065945;07/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Lr. Gotong Royong No 51, Kasang Pudak Muaro Jambi
221;15;JAMBI;1571;KOTA JAMBI;TANGGANG JAYA GROUP;1707230137212;07/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Yulius Usman No.28
222;15;JAMBI;1508;BUNGO;QRHAZ DIGITAL INDONESIA;1907230061636;07/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Anggrek
223;15;JAMBI;1571;KOTA JAMBI;NAJWA ANUGRAH HAQIQI;2007230035537;07/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Pangeran Hidayat Perum Teguh Permai Iv
224;15;JAMBI;1501;KERINCI;BENUA ARTA SENTOSA;2307230038929;07/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Kerinci Bangko , Plta Kerinci Merangin Hidro
225;15;JAMBI;1572;Kota Sungai Penuh;ALFA METRO ASIA;2307230044871;07/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Lingkungan Dasiran No. 33
226;15;JAMBI;1571;KOTA JAMBI;CEMARA LITERA SEJAHTERA;2507230146966;07/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Arjuna I Perumahan Marene Village
227;15;JAMBI;1571;KOTA JAMBI;LIMA TUJUH DELAPAN TEKNOLOGI;2607230184429;07/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Ir. H. Juanda
228;15;JAMBI;1501;KERINCI;MOUNT KERINCI GRUP;2607230320621;07/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Mekar Jaya
229;15;JAMBI;1506;TANJUNG JABUNG BARAT;BINTANG NUSA INDAH JAYA;2907230257323;07/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Manunggal 2 Rt.11
230;15;JAMBI;1572;Kota Sungai Penuh;CAKRA ENERGY INDONESIA MAJU;0108230031555;08/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Cintorio
231;15;JAMBI;1571;KOTA JAMBI;ZEERA NOOR NUSANTARA;0108230044219;08/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl.Kompol A Bastari Lr.Siguntang No.26 
232;15;JAMBI;1505;MUARO JAMBI;UNGKAP FAKTA INFORMATIKA;0208230116404;08/02/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Dusun Belido Rejo
233;15;JAMBI;1571;KOTA JAMBI;MAFAZA BANGUN PERSADA;0308230056004;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Sango Di Rajo
234;15;JAMBI;1571;KOTA JAMBI;REENERGIX TEKNOLOGI INDONESIA;0308230077536;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Letkol Selamet Riyadi No. 8
235;15;JAMBI;1571;KOTA JAMBI;KELOLA SAMPAH INDUSTRI;0308230107855;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Letkol Selamet Riyadi No. 8
236;15;JAMBI;1571;KOTA JAMBI;CENTER OFWASTE MANAGEMENT INDONESIA;0308230135959;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. R. Bachsan Siagian No. 74
237;15;JAMBI;1506;TANJUNG JABUNG BARAT;SURYA MARWA SENTOSA;0308230137555;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Syarif Hidayatullah
238;15;JAMBI;1571;KOTA JAMBI;DIRA SISI SINERGI;0408230076494;08/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Halim Perdana Kusuma No.19
239;15;JAMBI;1505;MUARO JAMBI;ATHREE MINERAL INDO;0408230123459;08/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Perikanan, Perumahan Banama Residence 04, Kel. Mendalo Darat, Kec. Jambi Luar Kota, Muaro Jambi, Provinsi Jambi 
240;15;JAMBI;1505;MUARO JAMBI;MACAX USAHA MANDIRI;0608230003932;08/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Anugerah Mandiri Blok P19
241;15;JAMBI;1505;MUARO JAMBI;CAHAYA TERANG KAINDRA;0708230132431;08/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Jambi - Muara Bulian Km 5 Kompl. Ruko Mendali Mas Blok A1 No 12
242;15;JAMBI;1571;KOTA JAMBI;RAK PROJECT INDO;0708230135355;08/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Multatuli
243;15;JAMBI;1501;KERINCI;USAHA LINDA MANDIRI;0708230144017;08/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Plak Naneh
244;15;JAMBI;1502;MERANGIN;BADAR NURWA JAYA;0908230058104;08/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Poros
245;15;JAMBI;1571;KOTA JAMBI;PORALIA AGILE CORPORA;0908230076771;08/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Pratu Bustaman
246;15;JAMBI;1508;BUNGO;DEVAN ANDYRA PROPERTY;0908230126605;08/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Diponegoro
247;15;JAMBI;1571;KOTA JAMBI;KENEL RAJO BARAT;0908230168525;08/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln Bensol Blok E 03
248;15;JAMBI;1509;TEBO;PRAKARSA SAUDARA MANDIRI;1008230013013;08/10/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Dusun Teluk Betung
249;15;JAMBI;1571;KOTA JAMBI;ANAGATA SEMBAGI EDUCATION;1008230046822;08/10/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Raya Yamin No 88
250;15;JAMBI;1571;KOTA JAMBI;KHARVISHA BAROKAH JAMBI;1108230012724;08/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Tp Sriwijaya No 02
251;15;JAMBI;1507;TANJUNG JABUNG TIMUR;EGI TUNAS GERAGAI;1308230009429;08/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Desa Suka Maju
252;15;JAMBI;1571;KOTA JAMBI;GENTALA INSPIRASI MAHAKARYA;1408230057999;08/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Kapten A Hasan No 37
253;15;JAMBI;1571;KOTA JAMBI;PESONA MEDIA KREATIF;1408230097836;08/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Taruma Negara No. 21
254;15;JAMBI;1571;KOTA JAMBI;SADA KREATIF MEDIA;1408230115518;08/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Perumahan Barcelona Regency Blok I No 18
255;15;JAMBI;1572;Kota Sungai Penuh;TWLV APPS SEJAHTERA;1508230015373;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Siak Lengih
256;15;JAMBI;1571;KOTA JAMBI;UMRAH PRIVACY SECARA MANDIRI;1508230016328;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Arizona Jln Sunan Giri Kios Ramona 
257;15;JAMBI;1504;BATANGHARI;BAHIRA SURAYA PERSADA;1508230022382;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Jendral Sudirman
258;15;JAMBI;1506;TANJUNG JABUNG BARAT;NUR ILAHI WISATA;1508230032969;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jln. Bhayangkara Lorong H.Ridwan 
259;15;JAMBI;1571;KOTA JAMBI;RENATA CIPTA WISATA;1508230094606;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jalan Raden Syahbuddin No 99
260;15;JAMBI;1571;KOTA JAMBI;DIM DIGITAL NUSANTARA;1708230034455;08/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Sersan Darphin Kecamatan, Eka Jaya, Kec. Jambi Sel., Kota Jambi, Jambi 36132 (Perumahan Kampoeng Kito 2 Blok A No 5)
261;15;JAMBI;1571;KOTA JAMBI;DUTA JAYA BATANGHARI;1908230028056;08/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl. Fatmawati
262;15;JAMBI;1509;TEBO;USAHA PRATAMA BENGKAL;2008230024198;08/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Sungai Bengkal
263;15;JAMBI;1571;KOTA JAMBI;WIWASH CLEAN JAMBI;2108230070731;08/21/2023;PMDN;UMK;PERSEROAN TERBATAS (PT) PERORANGAN;Jl Taruna Jaya No 10
